,리뷰,메뉴
932,항상편리하면서 서비스가만땅임돠,
933,*^O^*,
934,넘 간편하고 좋습니다,
935,good,
936,ᆞ,
937,맛있어요오오옹 배달도빨리온것같아융 굿잡,
938,기름기가너무많아요~,
939,빠른배송감사합니다,
940,굿,
941,맛있어요ㅋ 근대 역시 교촌은 짜요 ㅋ,
942,좋아요,
943,좋어요.,
944,나니스,
945,굿,
946,*^O^*,
947,아이들 입맛에는 딱입니다.,
948,너무 늦어요... 1시간 더 걸렸어요.. 결국은 다 식어서 오구..,
949,맛있어요 역시 짱,
950,맛있어요 허니오리지날,
951,겁나느려요 1시간 10분이 지난 지금도 안오고 있네 닭 잡아와요?,
952,같은 메뉴를 시켰으나 다른지점에 비해 맛이 떨어지는 이유는 도대체 뭘까요...ㅡㅡ,
953,맛있다!!!!,
954,맛있다!,
955,살이 통통해서 맛있게 잘 먹었습니다,
956,맛있어요 후라이드 바삭고소해요,
957,한개도 아까움.... 무슨 배달이 한시간이나 넘게 걸리는지.정말....다신.시켜먹고싶지않음,
958,빨리 도작했어요! 음식도 너무 맛있구요!^^,
959,*^O^*,
960,아진짜.. 한시간 기다림... 아진짜..별점안주려다가 준거,
961,맛있다,
962,어..뭐지 맛잇어서 많이시켜먹엇는데 오늘은 배달도 늦고 상태도별로네여 다식어서왓고 뭔가 전에먹던맛이아니네여ㅠㅠ사장님바꼈나여?,
963,굳,
964,맛있다!!!!,
965,다른 교촌과 닭이 달라요 뚱뚱함...교촌같지 않네요. 맛도 좀 다르고...,
966,늘최고임,
967,굿,
968,"오리지날, 콤보. 이렇게 2개를 시켰는데요. 지나치게 싸서 2도각 먹다가 닭죽 재료로 사용하기로 했습니다.",
969,교촌치킨 지점마다 좀 차이가 잇는것 같애요~ 그래도 맛잇게 먹엇음..,
970,맛있어요!,
971,문자에 나온 예사시간(40분) 비해 약 30분 늦게 오심. 맛은 그냥 교촌,
972,좀더 바짝튀겨야 ...,
973,맛있쟈요,
974,이번에는 맛이 좀 싱거워요.그래도 맛있어요,
975,잘 먹었어요.,
976,맛잇엇다,
977,맛있어요~~^^,
978,교촌 레드오리지널~~ 첨엔 모야 안매워~~!!! 근데 계속 손가...그나마 먹을만... 양념이 넘 적어서 아쉽!!,
979,살이 타지점보다 통통해서 좋아요. 근데 허니콤보가 소스가 확연히 덜 묻혀졌다 느낄만큼 싱겁게 느껴져요. 또 바삭함도 좀 부족하네요. 하지만 친절하시고 평타는 항상 치는곳입니다.,
980,양도 많고 괜찮아요~,
981,잘 먹었어요.,
982,맛있어요,
983,맛있다!,
984,맛있다!,
985,맛있는데 좀 느껴요,
986,내 스톼일임 짱맛나,
987,ㅎㅎ,
988,😊😊😊,
989,맛잇어요.,
990,편하네요ㅎ전화주문하는거랑똑같아요,
991,배달이 한시간 십분 걸리더군요...,
992,내 웨지감자는 어디로..?? 내 2000원은 어디로..?? 흠...,
993,짭쪼름한게맛있어요그치만샐러드소스블루베리소스엿나?자세히안봣는데너무별루인듯,
994,맛 짱!!!,
995,완전 빠른 배달에..전 요기요가 정말 신기하네요.. 어찌 통화도 없이 이렇게 맛있는 치킨이 오는지. 전 추가로 웻지감자랑 샐러드 시켰는게. 교촌치킨씨..샐러드 소스 선택할수 있으면 좋겠어요^^ TV광고대로...바로주문되는 요기요가 넘 신기하네요 ㅋㅋㅋ,
996,좋아요!,
997,허니양념이 약간아쉽게부족하지만 맛있네요,
998,닭뼈를 봤을때 검은색이 심하지 않아서 괜찮았구요 레드콤보시켜먹었는데 양념은 다른지점보다 짜진 않았어요 그리고 양념이 좀 부족했는지 골고루 섞이지느않았지만 대체로 만족합니다 근데 젓가락은 아예 주질 않으니 참고하시구요 배달하는분과 전화받으시는분 나쁘지 않았어요 참고하시라고 몇자 적습니다 배달은 35분만에 왔습니다,
999,안내 된 시간내 배송과 푸짐한 양 흡족,
1000,허니 콤보!!!! 교촌은 역시 ... 진리지요,
1001,맛있너,
1002,맛있어요.,
1003,맛있네요,
1004,매콥하니 잘 먹었습니다 메뉴에 없어서 반반 부탁 했는데 그건 않되었네요 ㅜㅜㅠ,
1005,허벌나게 맛나요~^^,
1006,아주 맛있다,
1007,맛잇어요허니콤보,
1008,cool,
1009,빠르고 맛있어요 강추~^^,
1010,잘 먹었어요.,
1011,너무짜요ㅜㅜ 교촌은원래짭쪼롬한맛이긴한데 여긴 넘심하네요ㅜㅜ,
1012,맛잇네요! 생각보다 배달도 빠르고^^ 근데 소스같은게 하나두 없어서 좀 썰렁 ㅠㅠ,
1013,30분도 안걸린듯 하고~맛도 괜찮았어요~,
1014,배가 너무 불렀음,
1015,^^,
1016,맛이 나요.!!!,
1017,서비스꽝 닭 냄새나서 닭다리한쪽도못먹고 환불했는데 자기네는 냄새안난다고함 미안한기색하나없이 자기네가 다먹었다고해서 가게로 찿아갔더니 닭뼈 양념찌꺼기에 묻어놨다가꺼내서 냄새맡아보라고...양념냄새라고..이런 개뿔 손님 농락하며 장사그렇게하면안되지 혹시 맛에이상있으면 배달원에게 보내지마시고 직접 들고가셔서 확인하시길...,
1018,맛있습니다,
1019,맛있어요.,
1020,역쉬 허니 콤보 빠르고 맛남!,
1021,배달도 빠르고 교촌콤보 넘~~맛있어요,
1022,허니콤보 완전맛있네요~!!웨지감자도 맛나구요~ 너무짜거나 달지않아 아이도 잘먹습니다 앞으로도 치킨은 허니콤보로만 먹으려구요 일주일사이에 3번이나 먹었어요,
1023,맛 짱!배달 짱 !,
1024,맛도없고 양이적고 다신교촌안먹으려구요,
1025,괜찮습니다 잘 먹었네요,
1026,맛이 짱!!!!!,
1027,잘 먹었어요.,
1028,치킨 맛은 별로네요 근데 배달은 엄청 빨라요,
1029,ㅂㅂ,
1030,허니콤보 제일좋아하는 치킨임!! 짱 맛있어요~~~ 적극추천★,
1031,잘 먹었어요.,
1032,전화안하고 주문할수잇어서 좋네요,
1033,완전! 최고에영~♥-♥,
1034,빨라서좋아용~~,
1035,배송을 잘못 해주긴 했지만 문의하니 보상을 바로 해주었습니다. 서비스는 좋네요,
1036,good,
1037,맛있어요 추천합니다.,
1038,맛이 나다.,
1039,맛은최고!! 추가 주문사항은 쫌 봐줬으면 ㅎ,
1040,맛있어요!,
1041,맛이 나요.,
1042,맛있고배달도빠른편이네요,
1043,말이필요없이 굳ㅋ,
1044,좋아요,
1045,맛있다!!최고!!,
1046,맛나요 ㅎㅎㅎ,
1047,ㅂㅂ,
1048,"진짜 내 생애 최악의 치킨.. 소스는 체인점이니까 맛있었으나 치킨이 완전 메마르고, 작고 맛도 없었습니다.진짜 먹다가 거의 버렸습니다. 촉촉함을 잃은 치킨은 정말 못 먹겠더라구요..",
1049,치킨을 한시간 넘게 걸려서 먹나요. 그것도 낮시간에 죄송하단 말한마디도 안하고 교촌에서는 다신 안시ㅑ먹고 싶네요.,
1050,맛있다.잘 먹었어요.,
1051,피쳐 주문하는건 없네요,
1052,잘 먹었어요.맛이 짱!!!,
1053,맛있어요!!!만족하다.,
1054,일단 오주문 으로 왔구요 1시간10분 걸렸네요..밑간도 안되어있고 치킨 다식어서 다시 데웠습니다. 다른교촌이랑 많이 다르네요 실망입네요.,
1055,빠른 배송 굿 맛은 보장되니까~~,
1056,배달 시간 좀 걸렸지만 맛있게 먹었어요.,
1057,좋아요,
1058,Good,
1059,전 날개윙만 먹었는데 콤보 짱 맛있네요 달콤해서 우리 애들도 잘먹어요 ^^,
1060,배달원이 주변 지리를 모름. 네비나 네이버 맵이라고 쓰던가.,
1061,처음주문했는데 펀리하고좋네요. ***** 더 많은 메뉴가 있으면좋겠네요~~~,
1062,무슨 배달요청사항을 썻는데도 읽지도 않고 왜썻는지 모르겟다 서비스 바닥까지 볼수잇어요 4가지 부족한 배달사원 많음,
1063,좋아요!!!,
1064,...ㅋㅋ,
1065,양념겁나아끼나봄 반은묻어있고반은걍후라이드,
1066,맛있어서 잘 먹었어요.,
1067,레드콤보매번시켜먹어요ㅎㅎ맛있어요,
1068,찝쫄허니 맛있떠용~!^^,
1069,너무 맛있어요!!!,
1070,좋아요！！！,
1071,맛있다!!!,
1072,교촌맛있어요~!,
1073,딱 40분 걸려서 좋았는데 맛도 있고 배달하신 분껜 미안하지만 좀 친절했으면 더 맛있게 막을수 있겠네요 먹기전에 괜히 불쾌함,
1074,맛나요 근데 샐러드 주문했는데 젖가락이나 포크가 안 왔다는,
1075,광고에서 봤던거 처럼 정말 편하네요 배달시간이 조금만 더빨랐으면 좋겠네요,
1076,ㅎ,
1077,너무 튀겨서 내가 닭고기를 먹는지 아니면 튀김을 먹는지 해깔리고 레드읭은 진짜. . . 소스가 그렇게 아까운가 대충겉만 얕게 바르거나 안바른 부분도 있네요,
1078,맛은 확실히 좋아요 배달알바분이 겁나 불친절한것만 약간거슬리지만요~,
1079,웨지감자 1개시키면 많이주는데 동생이랑 나랑 감자좋아해서 2개시켯더니 엄청조금 2개왔음 치킨도 오래된거같은느낌,
1080,티비선전보고 앱다운받아서 쓰고있는데요 너무편하고 좋아요,
1081,좋았어요,
1082,맛있어요,
1083,괜찮음,
1084,40분정도 걸린다면서 2시간 지나서야 오네요 참나;;,
1085,굳굳굳굳,
1086,너무 매워요,
1087,허니소스 적을때 있었어요 ㅠㅠ,
1088,맛있어요!! 너무 맛있어서 고민 ㅋㅋㅋㅋ,
1089,배달이 좀 늦었어요... 맛도 그냥저냥 ㅋㅋ 맛없진않았는데 다시 시켜먹고싶진않아요 ㅋㅋㅋ,
1090,친구들 초대해서 또 시켰어요ㅋ 친구들이 다 맛있다고 난리. 다른 지점에 비해 더 맛있어요. 내일 모래 이사가는데 아쉽네요ㅠ,
1091,바싹 튀겨지지 않은 기름진 맛! 다먹지 못하고 버려야했음,
1092,맛있어요,
1093,이런거 살면서 첨남겨봄 예정시간35분이라더니 한시간넘게걸림 알바 싸가지없고 치킨은식은데다 오래된기름범벅 다시 시키면내가 사람아님,
1094,레드윙 시켰어요. 어떤데는 짜고 맛없는데 여기는 아주 맛있어요~ 기름도 새걸로 튀긴듯. 배달도 빨랐어요~,
1095,맛잇구 배달도 빠릅니당,
1096,역시 교촌~ 실망하진 않을꺼에요^^,
1097,맛있어요ㅋㅋ양도 많고 역시 치킨은 교촌이 짱! 레드치킨 너무 맛있네요,
1098,좋았으~~~~~,
1099,허니 콤보 진짜 맛있어요 배달도 빠르고 친절하시고 양도 많고 앞으로 자주 이용할것같애요 감사합니다,
1100,맛있어요,
1101,잘먹었습니다 원래 쿠폰없겠지요?,
1102,종다,
1103,같은 체인점이라도 맛에 차이가 있는데 여기는 다른 교촌지점보다 맛있게 조리하는군요 레드 주문했는데 적당한 조리시간으로 고기가 퍽퍽하지 않고 소스도 짜지않게 만들었네요 맛있게 먹었습니다,
1104,기름이너무많고치킨이좀적엇어요근데맛잇엇어요,
1105,마지쪙,
1106,감사합니다.,
1107,맛있음~~,
1108,맛잇어요 배달도 빠르고,
1109,빠르고 맛있게 먹었습니다,
1110,맛있었어영 요기요 처음 이용하는데 신기함 ㅠㅠ,
1111,살은 조금 빨갛게 생겨서 먹어도되는건가 그냥 먹었음 먹을만해요^^,
