,리뷰,메뉴
581,바삭하니 맛있어요 무가짱,"후라이드 치킨/1(사이드메뉴 추가(무 추가),맛 선택(후라이드 한마리)),생맥주 1000cc/2"
582,양념도 맛있고 간장도 굿굿입니다,"순살 치킨/1(맛 선택(간장＋허니버터),사이드메뉴 추가(사이다 사이즈 업,양념소스 추가))"
583,깔끔하게 오는거같아서 좋아요,순살 치킨/1(맛 선택(간장＋양념))
584,ㄴ챈 ㅣㅗㄴ ㅏㅗㅁ타ㅗㅁ체ㅓㄴ펜챈ㅍㄴ,순살 치킨/1(맛 선택(간장＋양념))
585,ㅗㅊ*^~@(;@♡;×☆0@:*@,순살 치킨/1(맛 선택(양념＋허니버터))
586,구운순살파닭먹었는데 양이 생각보다 많아서 매우 만족했어요. 그리고 절인 무도 직접하시는지 신선해서 좋았습니다!,구운 순살파닭/1
587,맛있어서 재주문했어요,후라이드 치킨/1(맛 선택(간장＋양념))
588,간장치킨 맛있어요!!,"후라이드 치킨/1(사이드메뉴 추가(콜라 사이즈 업),맛 선택(간장 한마리)),후라이드 치킨/1(맛 선택(후라이드 한마리))"
589,배달 빨리오고 맛도 좋아서 항상 시키는데 파닭으로 시켰는데 일반 후라이드로 왔네요ㅎㅎ;; 시간도 늦어서 전화는 하지 않았어요 다음엔 주문들어올때 주문내역 한번더 확인해주시면 감사하겠습니다 많이 파세요~~!!!,"순살파닭후라이드/1(사이드메뉴 추가(무 추가,머스타드 추가)),생맥주 1000cc/1"
590,큼직막하게 꽉 차게 와서 좀 놀랐어요~ 바삭하구 맛났어요~,후라이드 치킨/1
591,맛있게 잘 먹었습니다 수고하세요,"순살 치킨/1(맛 선택(후라이드＋양념)),생맥주 1000cc/1"
592,깨끗한 기름인듯! 배달도 빠르고 굳굳!,후라이드 치킨/1(맛 선택(후라이드＋양념))
593,자담은 옛날치킨맛 꿀맛 근데 젓가락이 안오는게 함정,"순살 치킨/1(맛 선택(후라이드 한마리),사이드메뉴 추가(양념소스 추가,마늘소스 추가))"
594,맛있는데 쿠폰이 상자에 붙어있는거 오늘 처음봤어요.. 떼기도힘들고.. 이거만 좀 개선되면 좋을거같아요,"핫순살 치킨/1(사이드메뉴 추가(콜라 사이즈 업),맛 선택(후라이드＋양념))"
595,정말 바삭바삭하고 감자튀김도 맛있습니다,순살 치킨/1(맛 선택(후라이드 한마리))
596,핫뽀끼는 떡강정같은 맛이었는데 맛있다 ! 보단 은근~히 중독성이... 손이 계속 갔어요ㅠㅠㅠ 그리고 전체적으로 맛있었는데 간장과 허니버터 맛 구분이... 양념소스가 구석구석 잘 발라져있었다면 더 좋았을 것 같아용 !!,"순살 치킨/1(맛 선택(간장＋허니버터)),핫뽀끼/1"
597,처음 시켜봤는데 맛있네요!,순살 치킨/1(맛 선택(양념＋허니버터))
598,잘먹었습니다~~~~~~,순살강정치킨/1(매운맛 선택(순한맛))
599,다른건 괜찮은데 분명히 밸누르지말고 도착하면 전화해달라고 내려간다고 써놨는데 그냥 밸을 눌러버리네요??? 보니까 영수증엔 아무 표시도 없고 덕분에 가족들 자다가 다 일어났어요....... 부디 다음부턴 신경 좀 써주시면 감사하겠네요,순살 핫바베큐/1(매운맛 선택(덜매운맛))
600,순살 닭다리살이라 존맛탱 ㅜㅜ 웨지감자 양ㄷㄷ,"순살 치킨/1(맛 선택(후라이드＋양념)),치즈 웨지감자/1"
601,맛있게 잘 먹었습니다 양도 많아서 좋아요,순살 치킨/1(맛 선택(후라이드＋양념))
602,👍👍👍👍👍👍👍👍👍,
603,새벽에시켰는대 배달도빠르고 넘나 친절하세용 ~~~~,순살 치킨/1(맛 선택(간장＋양념))
604,양은적지만 맛있습니다,순살 치킨/1(맛 선택(후라이드＋간장))
605,좋아요ㅎㅎㅎ 치킨은 여기,후라이드 치킨/1(맛 선택(후라이드＋양념))
606,처음 먹어보는데 굉장히 맛있네요,순살 치킨/1(맛 선택(양념＋허니버터))
607,맛있네요 마늘 좀 더 뿌려주셨으면 더 좋았을듯,순살 치킨/1(맛 선택(후라이드＋마늘))
608,맛있어요. 역시,핫순살 치킨/1(맛 선택(후라이드 한마리))
609,여기맛없다면 나에게 돌을 던져라 존맛탱이니까 특히 피클 와...배고프다 오늘은 돈이없으니 쉰다 주말에 또먹어야징~헤,순살파닭후라이드/1
610,치킨은 역시 자담 담백하고 살도많고 맛있어요,"핫순살 치킨/1(맛 선택(후라이드 한마리)),생맥주 1000cc/1"
611,따뜻할때 먹다가 생각나서 찍은거지만 튀김바삭하고 맛있어요 :),후라이드 치킨/1
612,아주맛있어용ㅋㅋ굿굿,핫후라이드 치킨/1(맛 선택(후라이드＋양념))
613,리뷰를 믿고 시키시면 됩니다!!,"후라이드 치킨/1(사이드메뉴 추가(양념소스 추가),맛 선택(후라이드＋간장)),처음처럼/1"
614,ㅜㅜㅠㅜㅜ너무너무 좋아요 자담 양념치킨은 진짜 대박ㅜㅜㅜㅜ,"핫후라이드 치킨/1(사이드메뉴 추가(콜라 사이즈 업),맛 선택(양념 한마리))"
615,감자튀김과 떡이곁들여져 맛있게먹엇던기억으로 재주문햇는대 떡이없네요 암튼 자담치킨 맛좋아요,순살파닭후라이드/1
616,항상 맛있게 먹고있어요,"핫순살 치킨/1(사이드메뉴 추가(콜라 사이즈 업),맛 선택(후라이드＋양념))"
617,역시치킨은 자담치킨,"후라이드 치킨/1,생맥주 1000cc/1"
618,배달도 빠르고 맛있게 먹었습니다. 감자튀김도 맛있어요. 다음에 치킨 먹고 싶을 때 또 시킬 생각입니다.,순살 치킨/1(맛 선택(간장＋허니버터))
619,바삭바삭하니 맛있어서 치킨은 늘 여기서 시킵니다.,"핫후라이드 치킨/1(맛 선택(후라이드＋마늘)),메가 크런치/1"
620,치밥했습니다 힘들게 일하고 와서 안먹어본 치킨매장 평이 좋아서 시켜봤는데 진짜 최고네요 참고루 저는 살코기 싫어해서 다리랑 봉만먹는 스탈인데 여기 살코기는 맛있어요 ㅎㅎ,"핫후라이드 치킨/1(사이드메뉴 추가(콜라 사이즈 업),맛 선택(후라이드＋양념))"
621,😂😆😮💖🔥😕😮🍕😁😮🍕,후라이드 치킨/1(맛 선택(후라이드＋허니버터))
622,진짜 맛있어요~~^^,"순살 치킨/1(맛 선택(후라이드 한마리),사이드메뉴 추가(무 추가,양념소스 추가)),순살 감사닭/1(사이드메뉴 추가(무 추가,양념소스 추가))"
623,너어어어무 마시떠염 ㅠㅠㅠㅠㅠ,핫후라이드 치킨/1(맛 선택(후라이드 한마리))
624,너무너무 맛있어요 자주 시켜먹을거같아요!,핫순살 치킨/1(맛 선택(후라이드＋양념))
625,맛있어요 배달 ㅁ발랑ㅎ,핫후라이드 치킨/1(맛 선택(후라이드＋양념))
626,엄청난맛입니다요 굿굿,순살 핫바베큐/1(매운맛 선택(매운맛))
627,튀김옷은 딱딱하기만하고 고기는 촉촉살 부위인데도 퍽퍽합니다 다된치킨 전자렌지 한번 돌리고 온 느낌입니다,"후라이드 치킨/1(맛 선택(후라이드 한마리)),처음처럼/1"
628,남자친궄ㅋㅋㅋ 야식으로 몇번째인지...ㅋㅋㅋ 리뷰만 2번이나 남겨요!! 정말 맛있대요 번창해주세요 매일사주게!!!♡,"순살강정치킨/1(매운맛 선택(순한맛),사이드메뉴 추가(사이다 사이즈 업))"
629,후라이드 치킨 너무 맛있어요^^ 그리고 감자튀김이 맛있어서 손이 자주 가네요!,"순살 치킨/1(맛 선택(후라이드＋간장)),핫뽀끼/1"
630,치킨 맛나요요 감튀까지 있으니 금상첨화,순살 치킨/1(맛 선택(후라이드＋간장))
631,순살 제가 여태 먹었던 것들중에 제일 맛있어요ㅠㅠ 가격이 좀 비싸지만 그래도 순살은 계속 여기서 시킬것같아요...,핫순살 치킨/1(맛 선택(후라이드＋양념))
632,맛잇어요 치킨집중에서 최고입니다,핫후라이드 치킨/1(맛 선택(후라이드＋양념))
633,언제나 굿~~^^ 치킨 먹을땐 항상 첫번째로 생각하고 있습니다~^^,순살 치킨/1(맛 선택(후라이드 한마리))
634,맛나요1234567890,순살 치킨/1(맛 선택(후라이드＋간장))
635,지인짜 마시써요 ㅠㅠ 일인일닭 필수!,핫후라이드 치킨/1(맛 선택(후라이드 한마리))
636,맛있게 잘 먹었습니다,핫순살 치킨/1(맛 선택(후라이드 한마리))
637,쿠폰모으기 잼잼.,텐더치킨/1(맛 선택(후라이드 한마리))
638,남자친구가 알바끝나고 배고파해서 시켜줬는데 맛있었다고 자랑을....하더라구요....ㅎ...다음엔 같이시키려구요 그때도 맛있게해주세요~♡,크리미 순살 양파치킨/1
639,맛있어요~ ㅋ배달도 빠름~,핫후라이드 치킨/1(맛 선택(후라이드 한마리))
640,언제나 맛있는 자담ㅠㅠㅠ,"핫순살 치킨/1(사이드메뉴 추가(사이다 사이즈 업),맛 선택(간장＋마늘))"
641,튀김옷 엄청 많고 양도 적지만 간장치킨 추천이여,순살 치킨/1(맛 선택(후라이드＋간장))
642,걍괜춘한 정도입니다~,구운 순살파닭/1
643,그냥 그래요 배달은빠름,"순살 치킨/1(맛 선택(양념＋허니버터),사이드메뉴 추가(사이다 사이즈 업))"
644,오랜만에 시켰는데 튀김옷만 너무 많네요ㅜㅠㅠ 정말 오랜만이라 기대했는데ㅠㅠㅠ,"순살 치킨/1(맛 선택(후라이드＋양념)),무 추가/2"
645,아 진짜 맛있어요 ㅠㅜ 생각나는 맛 또 시켜먹을게요,"순살 치킨/1(맛 선택(양념 한마리),사이드메뉴 추가(사이다 사이즈 업)),핫순살 치킨/1(사이드메뉴 추가(양념소스 추가),맛 선택(후라이드＋간장)),치즈 웨지감자/1"
646,배달이 매우 빨랏음,순살강정치킨/1(매운맛 선택(순한맛))
647,짱맛존맛 존맛탱!!!!!!!! 왜케맛있죠??? 하!!!!,핫후라이드 치킨/1(맛 선택(후라이드 한마리))
648,매콤하니 너무 맛있어서 자주 시켜먹어요^^,"핫후라이드 치킨/1(사이드메뉴 추가(무 추가),맛 선택(후라이드 한마리))"
649,맛은 있는데 배달이 넘 불친절하고 무빼고 보내달라햇는데 보내주시고ㅋㅋㅋ18000원이라 써있엇는데 2만원으로 결제하셧어요...,핫후라이드 치킨/1(맛 선택(후라이드 한마리))
650,잘먹었습니닷!!!!,핫후라이드 치킨/1(맛 선택(후라이드 한마리))
651,늘 잘오셨는데 오늘은 생각보다 늦게 오셨내요 ㅠㅠ다른건 다 만족이여서 배달만 별3개ㅜ드립니다!,순살 치킨/1(맛 선택(후라이드 한마리))
652,치킨 정말 맛있었어요 ㅎㅎ,"후라이드 치킨/1(사이드메뉴 추가(콜라 사이즈 업),맛 선택(후라이드 한마리))"
653,머리카락이 들어가있네요. 먹다가 좀 비위가 상했네요,순살 치킨/1(맛 선택(후라이드 한마리))
654,마시쪄어어어어어어어어,"순살 치킨/1(맛 선택(양념 한마리),사이드메뉴 추가(파 추가))"
655,새벽에 다른곳에서 치킨을 여러번 시켜먹어봤는데 다 맛없고 눅눅하고그러던데 여기는 괜찮더라구요 맛도좋고 감자튀김도 주셔가지고 너무 감사했습니다~,핫순살 치킨/1(맛 선택(후라이드 한마리))
656,움.. 진짜 맛있어요!인생치킨 등극! 감자튀김도 약간 심심한 맛이라 더 좋았구요 치킨 정말 맛있습니다 굿굿 치킨무도 딱 제스타일이구요 자주 시켜먹을 것 같아요!,순살 치킨/1(맛 선택(후라이드 한마리))
657,육즙이살아있네요 수제피클도맛있습니다,핫후라이드 치킨/1(맛 선택(후라이드 한마리))
658,닭조각이좀작았으면더맛있을꺼같아요,후라이드 치킨/1(맛 선택(후라이드＋양념))
659,만족합니다 잘먹었습니다,"3반 간장/1(사이드메뉴 추가(콜라 사이즈 업)),생맥주 1000cc/1"
660,거리가 좀 있는데 넘. 빨리 오셔서 놀랐구요. 핫후라이드 시켰는데 너무 맛있었고 서비스 웨지감자도 맛났습니다. 추천합니다.,핫후라이드 치킨/1(맛 선택(후라이드 한마리))
661,맛있게잘먹엇습니다~!,"순살 치킨/1(맛 선택(후라이드 한마리),사이드메뉴 추가(양념소스 추가))"
662,배달 정말 빨랐구용 ㅠㅠ근데 제 주관적 입맛으론 기름이 너무 많아서 너무 느끼했어요 처음시켜봤는데 양도 많고 정말 좋은데 기름이 너무 다분했어요,"핫후라이드 치킨/1(사이드메뉴 추가(양념소스 추가),맛 선택(후라이드 한마리))"
663,헐 첨 먹어봤는데 너무 맛있어요 자주 먹을게요!!!,핫후라이드 치킨/1(맛 선택(후라이드 한마리))
664,감자튀김곁들인 순살파닭후라이드 최고에요 자담치킨만먹음 ㅎ,순살파닭후라이드/1
665,항상 맛있게 잘먹고 있습니다^^,"핫후라이드 치킨/1(사이드메뉴 추가(콜라 사이즈 업),맛 선택(후라이드 한마리))"
666,양이 푸짐하고 매콤하면서 맛잇어요,핫순살 치킨/1(맛 선택(후라이드 한마리))
667,뜨거울 때 가져다 주셔서 너무 조았어요 마시상요 파닭최공,순살파닭후라이드/1(사이드메뉴 추가(머스타드 추가))
668,맛있게먹었어요 배달도 빠르구요,날다닭 치킨/1(맛 선택(후라이드 한마리))
669,맛있는데 양이 살짝 아쉬워요,순살 치킨/1(맛 선택(후라이드＋간장))
670,"as u guys can see the photo, though if the taste of chiken was not bad, the price should have been more lowered like 12,000won it is because althiugh this chiken brand is not too famous compared to others such as bbq, kyochon and something else, the totall configuration of the chiken was so ridicul",순살 핫바베큐/1(매운맛 선택(매운맛))
671,맛잇고 다좋은데 기름이 많아요ㅜ 기름만 잘 털어주시면 최고입니다,핫후라이드 치킨/1(맛 선택(후라이드＋양념))
672,맛있게 잘먹었습니다‥,후라이드 치킨/1
673,추천수 높아서 주문했는데 아주 굿이네요#~~~,후라이드 치킨/1(사이드메뉴 추가(양념소스 추가))
674,너무맛있게생겨서 바로 먹느라 사진을 못찍음 다른브랜드 다필요없음 자담이짱,핫후라이드 치킨/1(맛 선택(후라이드 한마리))
675,다음에도이용할게요~~~,"후라이드 치킨/1(사이드메뉴 추가(양념소스 추가)),파 추가/1"
676,맛나요 ......,순살 치킨/1(맛 선택(후라이드＋양념))
677,감자튀김이 맛있었습니다 다음에 또먹을게요,순살 치킨/1(맛 선택(후라이드＋양념))
678,헐 진짜 요근래 먹었던 치킨 중 제일 맛있어요 진짜 다음에 꼭 또 시킬게요 진짜 짱,순살 치킨/1(맛 선택(간장＋양념))
679,최근에 먹은 치킨중에 가장 따뜻하고 맛있게 먹었어요!! 제가 딱 좋아하는 양념이라서 먹다가 바로 남겨용^_^ 자담 굿굿,순살깐풍새우/1(사이드메뉴 추가(사이다 사이즈 업))
680,"매번 먹느라 바빠 사진을 못찍어 비슷한 치킨으로 대처합니다. 역시 자담은.. 최고 입니다. 솔직히 저는 껍질이 너무 두꺼우면 다 빼고 살고기만 먹는 주의인데, 다 맛있어요!!! 두꺼운부분도 있긴 하지만 이정도는 진짜 추천!! 그리고 신기한게 남은거 다음날 먹었는데 어찌 식은게 더 맛있는지요..... 깜놀했어요 치킨이 이럴수 있구나 했습니다!! 시켜드세요!꼭!!",핫후라이드 치킨/1(맛 선택(후라이드 한마리))
681,감튀 너무 맛있고~/,핫순살 치킨/1(맛 선택(후라이드 한마리))
682,치킨시킬때마다 항상 자담에서 윙봉치킨만 시켜먹어요 어제도 시켰는데 맛이 너무 이상하게 변했네요 너무 짜고 시고.. 짠거는 이해할수 있어도 치킨에서 너무 신맛이나서 먹기 거북했어요 물어보니 소스에서 원래 그런맛이난다고는 하시는데 이치킨만 먹는데 제가 먹어왔던 이맛을 모를까요.. 암튼 별로였네요,윙봉치킨/1
683,맛있게 잘 먹었습니다. 감사합니다.,"후라이드 치킨/1(사이드메뉴 추가(양념소스 추가),맛 선택(후라이드 한마리)),캔콜라/1"
684,처음 주문해봤는데 맛있어요!! 추천합니다,핫후라이드 치킨/1(맛 선택(후라이드＋양념))
685,오랜만에 시켰어요 잘 먹겠습니당,핫후라이드 치킨/1(맛 선택(후라이드 한마리))
686,역시 맛있어요 배달도 빠르고요!,"핫후라이드 치킨/1(사이드메뉴 추가(양념소스 추가),맛 선택(후라이드 한마리))"
