,리뷰,메뉴
434,"리뷰이벤트 하셔서 텐더 2조각도 받았어요! ^^ (위에 덮여있는 2조각 ㅋㅋ) 쿠폰써서 저렴하게 먹을 수 있어서 좋았고, 배달도 주문 후 25분 안쪽으로 빨리 와서 좋았어요. ㅎㅎ 스윗츠 갈릭이랑 양념치킨이랑 맛이 비슷하면 어쩌나 했는데 각기 다른 맛이라 먹는 재미가 있네요~ 양도 많아서 엄마랑 둘이 배불리 먹고도 많이 남았어요. 사장님 말씀처럼 가성비 진짜 갑이네요. 간만에 가격이며 맛이며 배달이며 다 만족하며 먹은 치킨입니다. ^^b",스윗츠갈릭 뼈한마리＋뼈한마리（소스선택）/1(뼈 소스선택(양념))
435,"와.. 북가좌점 시킬 때마다 감동입니다. 요즘 치킨값 비싸다는데, 호식이 먹으면서는 그런 생각 안 드는 거 같아요. 조그마한 병아리 닭 한마리에 이 만원하는 유명 3사 메이커보다 호식이가 더 정성스럽고 고퀄이고, 동네 9000원 닭보다도 기름기 없이 깔끔한 파우더에 잘 튀겨다줘서 좋아요. 가성비, 양, 서비스 다 좋아서, 타 몇몇 브랜드는 호갱 되는 거 같아 호식이만 먹게 되네요. ㅎㅎㅎ",뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋간장))
436,정말 맛있어요 최고입니다!!,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋매운양념))
437,오랜만에 호식이 치킨 시켜 먹었는데 맛있네요 개인적으로 호식이 두마리 치킨은 간장치킨이 제일 맛있는거 같아요 간장소스가 많이 짜거나 달지않고 적당해요 서비스로 주신 텐더는 시중 텐더 보다는 얇은 편인데 담백하니 좋네요,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋간장))
438,호식이두마리치킨은 처음 시켜봤는데 맛도 좋고 양도 많아서 너무 좋았습니다. 스윗츠갈릭 치킨은 처음 먹어본 치킨인데 정말 맛있어요.,스윗츠갈릭 순살치킨＋순살치킨（소스선택）/1(순살 소스선택(양념))
439,생각보다 크고 양이 많아요. 맛도 괜찮네요.,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(양념＋간장))
440,리뷰이벤트 주의사항 잘 읽었습니다^^ 서비스 텐더 감사합니다. 제가 먹어본 호식이 치킨집 중에서 여기가 제일맛있습니당!,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋매운간장))
441,"이번에 이벤트 할인받아 저렴하게 주문했어요 맛도 좋고 배달도 엄청 빠른데 순살이라서 그런지 원래 가격대비 양이 너무 적다고 느꼈습니다. 보통 뼈로 시키면 둘이서 한마리 먹고 한마리 남아서 다음 날 또 먹고 하거든요, 딱 할인받은 가격에 만족하는 양이였습니다.",순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(매운간장＋땡초불꽃))
442,오랜만에 가족끼리 맛잇게 잘 먹었어요,"뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋양념),추가선택(무추가))"
443,양도 많고 맛있긴한데 양념이 조금 덜 달았으면 합니다,"뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋양념),추가선택(달콤마요소스추가,무추가))"
444,항상 맛있게 잘 먹고 있습니다,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(양념＋매운간장))
445,맛나요 늘 그렇듯 좋아용,"순살치킨 ＋ 순살치킨/2(순살 소스선택＋순살 소스선택(후라이드＋간장),추가선택(달콤마요소스추가))"
446,배달도 빠르고 양도 많고 좋아요!!,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(양념＋매운간장))
447,배달도 빠르고 좋아요,"뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋양념),추가선택(무추가))"
448,맛 양 배달 최고,다리＋날개/1(다리＋날개 소스선택(매운간장))
449,스윗츠갈릭+양념 시켰는데 배달도 빠르고 정말 맛있어요~~ 강추합니다!!!,스윗츠갈릭 뼈한마리＋뼈한마리（소스선택）/1(뼈 소스선택(양념))
450,배달도 늦지않고 맛도 있고 너무 맛있어서 다시 시키고 싶네요~^^,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(양념＋간장))
451,언제나 맛잇는 호식이...ㅠㅠㅠ,뼈한마리/1(뼈 소스선택(간장))
452,스위츠 갈릭이 양념이 부족해서 아쉬웟어요,스윗츠갈릭 뼈한마리＋뼈한마리（소스선택）/1(뼈 소스선택(양념))
453,어머님과 와이프 함께 맛있게 잘먹었어요 !!! 담번에 또 시켜먹을게요 ~~~!!,"뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(매운간장＋매운간장),추가선택(무추가,콜라 사이즈업))"
454,다른 호식이보다 양도 많고 맛있음 최고,다리＋날개/1(다리＋날개 소스선택(매운간장))
455,맛있어요!! 역시 호식이,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(간장＋땡초불꽃))
456,맛과 양 모두 만족스럽습니다. 항상 맛있게 먹고 있어요,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(양념＋간장))
457,원플러스원이 닭한마리 반으로 나눠서준다는 소리인가요?,"순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(후라이드＋간장),추가선택(무추가,콜라 사이즈업))"
458,잘먹었.습니다..호식이두마리치킨,"스윗츠갈릭 뼈한마리＋뼈한마리（소스선택）/1(뼈 소스선택(간장),추가선택(콜라 사이즈업))"
459,역시 매운간장 소스 진하게 발라먹으니 맛있습니다!!! 항상 요렇게만 시켜먹네요 ㅎ,"뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(매운간장＋매운간장),추가선택(무추가))"
460,정말 맛있습니다 최고,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(매운양념＋매운간장))
461,간장과 후라이드텐더의 조화는 최고,뼈한마리 ＋ 안심텐더/1(뼈 소스선택＋텐더 소스선택(간장（뼈）＋후라이드（텐더）))
462,배달이 빠르고 후라이드 색을 보니 기름이 깨끗한거 같아요. 하지만 치킨이 튀기다 말고 온 거 같아 식감과 맛이 별로여서 다시 시켜 먹을 거 같지 않네요.,"순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(후라이드＋양념),추가선택(스프라이트 사이즈업))"
463,역시 호식이입니다 ! 닭도 크고 양도 많아요. 지점마다 차이가 있는데 닭도 비리지 않아 좋네요 ㅋ 잘 먹었습니다!,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋양념))
464,빠르고 맛있습니다^^ 지점마다 맛이 살짝 다른데.. 북가좌점 맛있네요!!,순살치킨 ＋ 안심텐더/1(순살 소스선택＋텐더 소스선택(후라이드（순살）＋후라이드（텐더）))
465,간장 치킨 맛있게 먹었습니다.,뼈한마리/1(뼈 소스선택(간장))
466,양도 진짜많고 너무맛있었어용~~,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋양념))
467,텐더 처음 먹어보는데 부드럽고 맛있어요!,스윗츠갈릭 뼈한마리＋안심텐더（소스선택）/1(텐더 소스선택(후라이드))
468,정말 맛있게 잘먹었습니다. ^^ 배달도 빨랐어요. 감사합니다.,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋양념))
469,"배달도 예정보다 빠르고, 양도 푸짐하고 정말 맛있습니다.",뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋양념))
470,순살치킨보다 텐더가 훨씬 맛있습니다 아니 텐더가 퍽퍽하질 않아요,스윗츠갈릭 순살치킨＋안심텐더（소스선택）/1(텐더 소스선택(간장))
471,생일 파티에 빠질수 없는 치킨 아이들이 호식이 시켜달라네요 배달도 빠르고 양도 많고 맛있습니다!,스윗츠갈릭 순살치킨＋순살치킨（소스선택）/1(순살 소스선택(양념))
472,맛과 양은 만족하는데 다 식어서 와서 다시 데워 먹었어요..따뜻할때 보냈으면 하네요,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(양념＋간장))
473,너무 맛있어요 배달도 엄청 빠름니다. 호식이는 여기서만 시켜먹고 있어요,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(양념＋매운간장))
474,시킬때마다 만족함.,스윗츠갈릭 뼈한마리＋뼈한마리（소스선택）/1(뼈 소스선택(후라이드))
475,잘먹었습니다~~!!!,스윗츠갈릭 뼈한마리＋뼈한마리（소스선택）/1(뼈 소스선택(간장))
476,맛있게 잘 먹었습니다 많이 파세요,"순살치킨/1(순살 소스선택(양념)),생맥주 1000cc/1"
477,양념이 맛있어요 애들이 맛있다고,"뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(양념＋간장),추가선택(콜라 사이즈업))"
478,어릴때 대구에서 처음 먹었던 그때그맛이랑 똑같아서 감동했네요 원래 순살 느끼해서 싫어했는데 식감도 좋고 맛있어요,순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(양념＋간장))
479,배달고 빠르고 맛있어용,순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(매운양념＋간장))
480,맛있고 좋네요~~,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋간장))
481,양은 많고 맛잇어요~! 근데 확실히 튀김옷이 두꺼워요ㅠㅠ,순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(후라이드＋매운간장))
482,간장맛이 잘 살아있는 간장치킨과 부담스럽지 않은 양념치킨,순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(양념＋간장))
483,이사와서 처음으로 주문했는데 맛있어요~ 거리가 가까워서 그런지 따뜻해서 좋았습니다~~ 맛있는치킨 감사합니다~ 또 주문할께요,순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(후라이드＋양념))
484,어머님이랑 같이 먹었는데 정말 맛있었습니다 특히 요번에는 양념이 잘 발려서 바삭하고 짭쪼롬 해서 너무 좋았어요,"뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(매운간장＋매운간장),추가선택(무추가,콜라 사이즈업))"
485,정말 맛있고 서비스도 좋아요!!,순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(간장＋간장))
486,양도 많고 맛있어요~~,순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(후라이드＋매운양념))
487,오랜만에 정말 맛있게 잘 먹었습니다 !! 매운간장 진하게 발라서 맥주와 먹으니 정말 짭쪼롬 하면서도 바삭 바삭하고 안은 촉촉하고 최고로 맛있네요 !! 퇴근후 치맥 ... 행복합니다^^,"뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(매운간장＋매운간장),추가선택(무추가))"
488,양도 많고 맛있게 먹었습니다,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋양념))
489,배달도 정확하고 양도 닭도 좋고 기름도 괜찮고 맛도 괜찮아요 그런데 그냥 호식이라는 브랜드 자체의 치킨이 제가 좋아하는 스타일이 아니었네요 튀김옷이머랄까 꾸덕하하고 텁텁하다 해야할까 매운간장 양념도 떡볶이소스같다 해야할까 여튼 제스타일이어니었네요 개인취향이니까요,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋매운간장))
490,진짜아맛잇어요오ㅢ,"뼈한마리/1(뼈 소스선택(양념),추가선택(양념컵추가))"
491,급히 먹느라 사진을 못 찍었어요 소스는 맛있는데 바삭함이 없어서 실망했네요,스윗츠갈릭 순살치킨＋순살치킨（소스선택）/1(순살 소스선택(후라이드))
492,치킨 맛있습니다.,뼈한마리/1(뼈 소스선택(양념))
493,요새 치킨들이 오리지날 아니면 다 간이 센데 여기 양념이랑 간장은 타브랜드보다 덜 짜네요. 닭잡내도 안나서 다음에도 시켜먹으려고 합니다.,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(양념＋간장))
494,양념치킨맛이 좋아요 중독되내요,뼈한마리/1(뼈 소스선택(후라이드))
495,엄청 빠르고 맛잇네요!!,"뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋매운간장)),생맥주 1000cc/1"
496,역시 호식이 맛도좋고 양도많아좋아요♡,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(양념＋간장))
497,양이 예전 보다 좀 준 것 빼곤 맛나게 잘 먹었습니다,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋양념))
498,배달도빠르고 맛도있고 좋앗습니다,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋양념))
499,감사히 잘 먹었습니다~!,순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(양념＋간장))
500,사장님 너무 푸짐하고 맛있습니다 믿고 먹는 호식이!,"뼈한마리/1(뼈 소스선택(후라이드),추가선택(달콤마요소스추가,양념컵추가))"
501,다리랑 날개랑 각각 따로 담아줘서 좋았어요. 맛은 무얼 뭐해요. 맛나죠♥,다리＋날개/1(다리＋날개 소스선택(간장))
502,여기 진짜 개마싯음니다 무조건이에요,스윗츠갈릭 뼈한마리＋뼈한마리（소스선택）/1(뼈 소스선택(양념))
503,이상하게 저번에 시켜먹었을때보다 양념이 약해요 ㅠㅠ 뼈로 시켜서 그랬나...순살은 좀 약한느낌?ㅠㅠ 글도 언제나 호식이는 여기로 먹습니다. 리뷰 서비스에 배달료도 없고! 소스에 콜라 업글까지 감사합니다!,순살치킨/1(순살 소스선택(매운간장))
504,맛있게 먹었습니다!,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(간장＋간장))
505,따뜻하고 맛있어요 콜라 서비스도 감사합니당,스윗츠갈릭 뼈한마리＋뼈한마리（소스선택）/1(뼈 소스선택(매운양념))
506,매운 양념이 생각보다 안매웠습니다 그거 빼고 괜찮아요,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋매운양념))
507,맛있어요!! 또시켜먹을게에,순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(양념＋간장))
508,배달은 조금늦게왔고 치킨에 살이별로없는느낌...?,"뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋매운간장),추가선택(콜라 사이즈업))"
509,"온가족 모두 넘 맛있게 막었습니다^^ 새해 복 많이 받으시고, 사업 대박나시길 기원드립니다~",뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋양념))
510,역시 치킨은 호식이,뼈한마리/1(뼈 소스선택(불짬뽕))
511,맛나용용용용용영영영요용ㅇ용,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋양념))
512,역시 호식이두마리치킨은 믿고 먹습니다^^,"뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋간장)),순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(양념＋간장))"
513,"배달요금이 없다는 것은 엄청난 매력! ★★★★★ 게다가 맛도 있고 저렴하고(?) 가성비를 생각하면 주변 호식이 중 최고! 아니, 주변 치킨집들 중 최고!",뼈한마리/1(뼈 소스선택(후라이드))
514,맛있었고 배달빨라서 좋았습니다!,뼈한마리/1(뼈 소스선택(매운간장))
515,호식이항상잘먹고있습니다 달콤마요소스궁금했는데잘먹겠습니다,순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(매운양념＋매운간장))
516,받자마자 바로 리뷰써요~~ 콜라1.25 리뷰했는데 정말 가져다 주셨네요~~ 요청사항도 다 해주셨고ㅎㅎㅎㅎ 배가 너무고파서 저는 이만 치킨먹으로 갈게요~~ 호식이 북가좌점 화이팅,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋매운간장))
517,호식이 순살 닭가슴살로 알고있었는데.. 그래서 잘 안먹었었는데.. 매장마다 다른가요.. 너무 맛있네요 닭다리살도있어서 소스는 역시 맛있구요.. 다만 많이 식어서 왔어요...,순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(매운간장＋땡초불꽃))
518,닭에서 냄새가......,순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(후라이드＋간장))
519,빠른 배달 감사합니다 맛있게 잘먹었습니다,"뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋양념),추가선택(무추가))"
520,양이 좀 적은느림이에요ㅠㅠㅠ,순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(양념＋간장))
521,같은 브랜드라 이곳저곳 상관없이 시켜먹었는데 젤 맛나고 저렴한 곳이 여깁니다. 굳굳,뼈한마리/1(뼈 소스선택(매운간장))
522,호식이 간장은 언제나 옳죠 달콤마요는 어느걸 찍어도 훌륭하구요~,순살치킨 ＋ 안심텐더/1(순살 소스선택＋텐더 소스선택(간장（순살）＋후라이드（텐더）))
523,맛있고 배달도 빨라요 !,뼈한마리 ＋ 안심텐더/1(뼈 소스선택＋텐더 소스선택(후라이드（뼈）＋매운간장（텐더）))
524,불짬뽕은 언제나 만족!!!,"불짬뽕순살치킨 ＋ 안심텐더（소스선택）/1(추가선택(달콤마요소스추가),텐더 소스선택(양념))"
525,맛있고 양도 푸짐하고 앞으로 많이 시켜먹을것같아용 양념이 좀 많이 달아서 앞으로는 간장 땡초 조합으로 먹을것같아용,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(양념＋매운간장))
526,무하나더주셨어요 감사합니다♡♡ 맛있게잘먹을게요,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(간장＋땡초불꽃))
527,배달도 빨리오시고 맛있고 서비스도 최고입니다,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(매운양념＋매운간장))
528,배달도 빠르고 양도 좋네요 감사합니다,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋매운간장))
529,다른지점에서 시켰을때는 뼈밖에없어서 화났었는데 양도 푸짐하고 부드럽고 좋아여,"뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋간장),추가선택(콜라 사이즈업))"
530,너무나양이많아서좋어요,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(양념＋간장))
531,가성비최고 항상 여기서먹습니다!! 잘먹었슴니다,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋양념))
532,역시 호식이치킨은 간장! 다음엔 매운간장도 한번 먹어봐야겠어요!! 맛 양 👍👍👍,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋간장))
533,맛있음 호식이는 간장이져 콜라 코카콜라임 굿,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋간장))
534,호식이는 항상 맛있음 이번엔 양념+매간 먹었는데 양념도 맛있네요 배달은 항상 친절함,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(양념＋매운간장))
535,리뷰 이벤트로 콜라 사이즈업했는데 안왔지만 ㅠㅠ 그래도 맛있게 먹었습니다~~!,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋간장))
536,솔직히 한마리시키기때문에 대충 해결하자 싶었는데요 여기 괜찮아요. 배달빠른데 닭이 대충튀겨져서오는것도 아니구 완전 좋네요! 잘먹을게요!!,뼈한마리/1(뼈 소스선택(후라이드))
537,매운간장 처음 먹어봤는데 진짜 맵네요 ㅜㅜ 매운간장 매운양념으로 했으면 클날뻔.. 그리고 양은 엄청...! 엄청 많고 배달도 빨랐어요 어플에서 20분 남았댔는대 오셔서 깜놀했음..,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(양념＋매운간장))
538,맛나고 빨라요! 호식이는 항상 먹어도 맛있네요,순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(양념＋간장))
539,맛있게 잘 먹었습니당,순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(간장＋간장))
540,정말맛있습니다 꼭 시키세요 개꿀,"뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋간장)),뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(양념＋매운간장))"
541,맛있게 먹었습니다!! 감사합니다~,"순살치킨 ＋ 순살치킨/1(추가선택(무추가,콜라 사이즈업),순살 소스선택＋순살 소스선택(양념＋간장))"
542,맛있고 양도 많고 넘 좋아요 감사합니당 ㅎㅎ,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(양념＋매운양념))
543,많이 식어서 온거랑 양이 좀 적다는거 빼면 맛있었어요!,뼈한마리/1(뼈 소스선택(간장))
544,맛잇어요맛잇어어어어어어어어요,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(양념＋간장))
545,배달이 늦어 치킨이 많이 식은 것 외에는 다 좋아요~~^^,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋양념))
546,양두 많고 맛도 있어요! 꼭 마요소스 추가해서 드세용,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(양념＋매운간장))
547,양념치킨은 좀 양념맛과 소스양이 좀 약하네요. 양은 가성비 좋고요. 잘 먹었어요,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(양념＋간장))
548,맛있어요 배달도빠르고 번창하세요!!,순살치킨 ＋ 순살치킨/1(순살 소스선택＋순살 소스선택(후라이드＋땡초불꽃))
549,호식이 역시 맛있네요😁😁,뼈한마리/1(뼈 소스선택(간장))
550,역시 매운간장 소스 진하게 발라먹으니 너무 맛있어요 !!! 개취 ㅎㅎ 좋아요~~,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(매운간장＋매운간장))
551,양이좀 적어요 ㅠㅠㅠㅠㅠ,"순살치킨/1(추가선택(양념컵추가),순살 소스선택(후라이드))"
552,간장이 아주맛있어요,"뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(간장＋매운간장),추가선택(콜라 사이즈업))"
553,떠시켜멋을만큼 맛있어요,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(간장＋매운간장))
554,맛있게 잘먹었는데 치킨조각이 좀 큰거같아요,뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋양념))
555,정말 맛있어요 굿!,뼈한마리/1(뼈 소스선택(양념))
556,닭이 덜익어서왔습니다 반품하기 귀찮아서 안하고 그냥 일부만 먹었네요,순살치킨/1(순살 소스선택(후라이드))
557,"양도 많고, 깔끔하게 튀겨서 정말 맛있어요. 북가좌 1호점 추천합니다.",뼈한마리 ＋ 뼈한마리/1(뼈 소스선택＋뼈 소스선택(후라이드＋매운간장))
558,호시기호시기호식호시기,
559,맛있게 잘 먹었어요,
560,역시 매운간장에 소스진하게 더 발라 달라했던게 신의 한수 입니다 바삭바삭하고 짭쪼름해서 맥주와 먹으면 정말 최고네요!! 어제 와이프와 배터지게 먹었습니다 ! 자주 시켜먹을게요! 배고파서 급하게 먹느라... 사진도 못찍었네요..,
561,배달원이 좀....,"후라이드치킨＋간장소스치킨＋콜라/1(음료 선택(사이다 500mL),치킨 선택(뼈있는치킨＋뼈있는치킨))"
562,맛나요맛나요맛나요맛나요,"매운간장치킨＋콜라/1(소스 추가(달콤마요소스 추가),치킨선택 1(뼈있는치킨))"
563,11111111111,양념소스치킨＋콜라/1(치킨선택 1(순살（500g）))
564,순살시켯는데.. 닭안이 안익어서 왓어요....,"양념소스치킨＋콜라/1(음료 선택(사이다 500mL),치킨선택 1(순살（500g）))"
565,항상맛잇게먹고잇습니다,양념소스치킨＋매운간장치킨＋콜라/1(치킨 선택(뼈있는치킨＋뼈있는치킨))
566,맛있어용 다음에 또 먹을게요,후라이드치킨＋간장소스치킨＋콜라/1(치킨 선택(뼈있는치킨＋뼈있는치킨))
567,맛있어요 ~~ 다음번엔 양념 진하게 발라서 먹어볼려구요..,"불짬뽕치킨＋매운간장치킨＋호식이치면＋불짬뽕소스＋콜라/1(음료 선택(사이다 500mL),치킨 선택(뼈있는치킨＋뼈있는치킨),추가선택(모짜렐라치즈))"
568,항상 시켜먹는데에요 ㅎ 맛있어요~^^,양념소스치킨＋간장소스치킨＋콜라/1(치킨 선택(뼈있는치킨＋뼈있는치킨))
569,첨시켜보는데 맛있게 잘먹었어요~^^,후라이드치킨＋간장소스치킨＋콜라/1(치킨 선택(뼈있는치킨＋뼈있는치킨))
570,배달도 1시간10분이나 걸렸고 치킨도 다 식고 처최악 맛은 있었네요,"후라이드치킨＋간장소스치킨＋콜라/1(음료 선택(콜라 1.25L 추가),소스 추가(무 추가,양념소스 추가),치킨 선택(텐더＋뼈있는치킨))"
571,맛은 정말로 좋습니다만 할인하지 않고 정가로 주고 먹기엔 조금 적네요. 아니면 할인금액으로 구매를 해서 약간 양이 적게 나간건지도 모르지만 그래도 혼닭에 1만원 초반금액으로 먹기엔 좋았습니다,매운양념치킨＋콜라/1(치킨선택 1(순살（500g）))
572,할인데이라 배달은 느렸지만 맛있게 잘 먹었어요,"후라이드치킨 ＋ 매운간장소스치킨＋콜라/1(음료 선택(사이다 500mL),치킨 선택(뼈있는치킨＋뼈있는치킨))"
573,항상 맛있게 먹네요ㅎ 사진은 못찍어서..,양념소스치킨＋간장소스치킨＋콜라/1(치킨 선택(뼈있는치킨＋뼈있는치킨))
574,항상 맛있게 먹네요ㅎ 사진은 못찍어서..,양념소스치킨＋매운간장치킨＋콜라/1(치킨 선택(뼈있는치킨＋뼈있는치킨))
575,맛있게 잘 먹었습니다,후라이드치킨＋콜라/1(치킨선택 1(뼈있는치킨))
576,배달빠르고 맛있습니다~,"매운간장치킨＋콜라/1(음료 선택(사이다 500mL),치킨선택 1(뼈있는치킨))"
577,맛있네요. 추천합니다,"양념소스치킨＋매운간장치킨＋콜라/1(음료 선택(콜라 1.25L로 변경),치킨 선택(뼈있는치킨＋뼈있는치킨))"
578,양은 많은데 너무 뻑뻑함,"양념소스치킨＋매운간장치킨＋콜라/1(음료 선택(사이다 500mL),치킨 선택(뼈있는치킨＋뼈있는치킨))"
579,"맛도, 양도, 배송도 대만족입니다. 북가좌점 호식이치킨은 느끼하지 않아서 더 더 좋습니다. 기름기 쪽 빠져서 맛있게 바삭해요. 요기요에서는 첫 주문이지만 전화로는 몇 번 주문했던 곳인데요. 늘 느끼는 것이지만 양도 많고, 품질도 좋은 닭을 정성스럽게 튀겼구나 싶습니다! !! 북가좌 호식이치킨 맛있어요. 양도 푸짐해요. 강추해요.",간장소스치킨＋매운간장치킨＋콜라/1(치킨 선택(뼈있는치킨＋뼈있는치킨))
580,나룸 맛잇네요 열굴자이상,"후라이드치킨＋양념소스치킨＋콜라/1(음료 선택(사이다 500mL),치킨 선택(순살＋순살（1kg）))"
581,역시는 역시 맛있고 역시 호식이,"후라이드치킨＋양념소스치킨＋콜라/1(음료 선택(사이다 500mL),치킨 선택(순살＋순살（1kg）))"
