,리뷰,메뉴
389,맨날 매겨야 겠어요 ㅋㅋ,"SET2（명품오리지널피자 L＋버팔로윙 5개 or 치즈스틱 5개＋치즈오븐스파게티＋콜라 1.25L）/1(SET메뉴 피자선택(불고기피자L),추가 선택(버팔로윙5개))"
390,외국놈 매겼는데 맛있다고 환장 하네요,불고기 피자 M/1
391,m사이즈였는데 양은진짜많았어요! 맛있긴했는데 스파케티가 밍밍해서아쉬웠어요ㅠㅠ 그래도꿀맛!,"불고기 피자 M/1(M사이즈 추가선택(치즈크러스트 추가)),치즈오븐스파게티/1,버팔로윙 5개/1,핫소스 1개/1,허니머스타드소스/1,갈릭디핑소스/1,피클/1"
392,고기 많네요~~ 배달이 좀 느렸지만 잘 먹었어요.,"불고기 피자 L/1(L사이즈 추가선택(치즈크러스트 추가)),갈릭디핑소스/7"
393,치킨텐더는 별로였지만 피자는 맛있었어요!,"슈퍼슈프림 피자 M/1,치킨텐더 6개/1"
394,맛있게 잘먹었으용.,"명품 오리지널 피자 L 두판/1(명품오리지널두판피자（L）선택1(불고기피자L),명품오리지널두판피자（L）선택2(슈퍼슈프림피자L)),콜라 1.25L/1"
395,첨 먹어 봤는데 맛있고 좋았음 피자는 그러나 스파게티는 역시 평범 하였음 피자는 만족 스파게티는 보통,"포테이토 피자 M/1,미트소스스파게티/1,콜라 500mL/1"
396,흠 먹어봐야 알 수 있습니다.,"포테이토 피자 M/1,갈릭디핑소스/1"
397,맛있어요! 배달도 엄청 빠르고. 근데 기름기가 엄청 많아서 빨리 느끼해져요. 느끼한거 잘 드시는 분은 상관없을것같아요.,포테이토 피자 M/1(M사이즈 추가선택(골드추가))
398,오븐치킨 맛있네요 피자도 흑미도우?라 더 맛있는듯 날씨춥고 길도 안좋은데 시간 딱 맞춰주셨네요!!,SET A（명품오리지널피자L＋훈제치킨＋콜라 1.25L）/1(SET메뉴 피자선택(슈퍼슈프림피자L))
399,맛나게 무것네요!!8,슈퍼슈프림 피자 L/1
400,피자 무난하게맛있어요!,"포테이토 피자 M/1(M사이즈 추가선택(치즈크러스트 추가)),슈퍼슈프림 피자 L/1"
401,너무 맛있고 배송도 빨라용🙈,스위트고구마 피자 L/1
402,배달이 안좋네요 피자가 다 엎어져있고 훈제치킨은 기름이 다새서오고..뭐 먹으란건지 말라는건지,"SET A（명품오리지널피자L＋훈제치킨＋콜라 1.25L）/1(SET메뉴 피자선택(스위트고구마피자L),L사이즈 추가선택(치즈크러스트 추가))"
403,배달도 빠르고 맛있었어요 ㅎㅎ 갈릭소스 따로 추가안해도 주셔서 좋아요!,슈퍼슈프림 피자 M/1(M사이즈 추가선택(치즈크러스트 추가))
404,이렇게 맛잇는 피자는 간만에 먹어보네요,"슈퍼슈프림 피자 L/1(L사이즈 추가선택(씬도우 추가)),콜라 1.25L/1"
405,좋네요 배달도 빠르고 맛있어요,슈퍼슈프림 피자 M/1
406,피자 포장 상태가..... 박스가 다 젖어서왔네요,"SET3 （명품오리지널피자 L＋치킨텐더 6개＋치즈오븐스파게티＋콜라 1.25L）/1(SET메뉴 피자선택(핫치킨피자L),L 추가 선택(치즈크러스트 추가))"
407,좋아요. 맛있습니다.,"슈퍼슈프림 피자 M/1(M사이즈 추가선택(토핑추가)),치즈스틱 5개/1,콜라 500mL/1"
408,골드추가 필수에여 너무 맛잇어요 ㅠㅠ,슈퍼슈프림 피자 L/1(L사이즈 추가선택(골드추가))
409,처음먹어봣는데 마싯어요! 배달도 엄청빨리왓구요 도우도 쫄깃하구 이제 여기계속 시킬래요~~,"불고기 피자 M/1,사이다 1.25L/1"
410,정말로 맛있어요!!!,"SET8（명품오리지널크러스트L＋버팔로윙 5개 or 치즈스틱 5개＋치즈오븐스파게티＋콜라 1.25L）/1(명품 오리지널크러스트 선택(슈퍼슈프림 피자L),추가 선택(치즈스틱5개))"
411,진짜맛있어용............. 감사함니다!!!!!!!!!!,"SET2（명품오리지널피자 L＋버팔로윙 5개 or 치즈스틱 5개＋치즈오븐스파게티＋콜라 1.25L）/1(SET메뉴 피자선택(포테이토피자L),추가 선택(버팔로윙5개))"
412,배갈 빠르고 양도 많고 맛있음,"슈퍼슈프림 피자 M/1(M사이즈 추가선택(치즈추가)),콜라 500mL/1"
413,임실치즈의 풍미를 잘 못느끼겠음...배달은 상자부서져서왔고 피자는 반쯤 식어서 그런지도...,불고기 피자 L/1
414,맛있어요 아주맛있어요,"하와이언 피자 M/1,갈릭디핑소스/1,벌꿀/1,콜라 1.25L/1"
415,맛있쩌여!!!!!!!!!,"SET2（명품오리지널피자 L＋버팔로윙 5개 or 치즈스틱 5개＋치즈오븐스파게티＋콜라 1.25L）/1(SET메뉴 피자선택(핫치킨피자L),추가 선택(버팔로윙5개))"
416,맛있게 먹었어요 ~~,슈퍼슈프림 피자 L/1
417,배달이 오래걸리긴했지만 더럽게 맛있음;;;,"SET2（명품오리지널피자 L＋버팔로윙 5개 or 치즈스틱 5개＋치즈오븐스파게티＋콜라 1.25L）/1(SET메뉴 피자선택(페파로니피자L),L 추가 선택(치즈크러스트 추가),추가 선택(버팔로윙5개))"
418,맛나게 즐겨먹는곳임,"SET2（명품오리지널피자 L＋버팔로윙 5개 or 치즈스틱 5개＋치즈오븐스파게티＋콜라 1.25L）/1(SET메뉴 피자선택(포테이토피자L),추가 선택(버팔로윙5개))"
419,맛났음 즐겨 먹는곳,대박세트（오리지널크러스트 L＋치즈오븐스파게티＋콜라 1.25L）/1(명품 오리지널크러스트 선택(포테이토 피자L))
420,여자 전화알바 완전 새침떼기네염 칭찬은아님 피자는 맛났어요 ㅎ,"하와이언 피자 M/1(M사이즈 추가선택(골드추가,토핑추가)),콜라 1.25L/1"
421,배달이 좀 늦네요.,슈퍼슈프림 피자 L/1(L사이즈 추가선택(치즈크러스트 추가))
422,빠르고 맛있습니다.,슈퍼슈프림 피자 M/1(M사이즈 추가선택(치즈추가))
423,도우가 흑미인지 맛이좋더군요~,SET1（명품오리지널피자 L＋치즈스틱 5개＋버팔로윙 5개＋콜라 1.25L）/1(SET메뉴 피자선택(슈퍼슈프림피자L))
424,너무맛잇엇습니다.,포테이토 피자 M/1(M사이즈 추가선택(씬도우 추가))
425,왠만한 피자가게집보다맛있는듯 ㅜ 개맛있우요,포테이토 피자 M/1
426,좀 멀리서 시켰는데 와줘서 좋아요! 치즈피자 자주 시키는데 다른 곳보다 치즈도 많이 주고 맛있어요! 오늘도 방금 또 주문했어요. 앞으로도 잘 부탁드려요 ^^,치즈 피자 L/1
427,배달도 빠르고 마싯어요!!,페파로니 피자 L/1
428,10분좀 늦게 왔네요. 입에 안 맞았습니다... 고구마인데... 이게 무슨 맛인지...ㅠㅠ,스위트고구마 피자 M/1
429,맛도좋고 배달도 빨라서좋아용,"불고기 피자 M/1(M사이즈 추가선택(치즈크러스트 추가)),피클/1"
430,배달도 빨링오고 맛도 좋아요!!!,페파로니 피자 M/1
431,피자도 맛있고 훈제치킨도 맛나는데 돈추가해서 치즈크러스트로 시켰는데.. 치즈는 정말 쪼끔 들어있어여 다음에 또 먹게되면 그때는 그냥 추가없이 먹을거예여,"SET A（명품오리지널피자L＋훈제치킨＋콜라 1.25L）/1(SET메뉴 피자선택(핫치킨피자L),L사이즈 추가선택(치즈크러스트 추가))"
432,꿀맛 꿀맛~~~~ㅎ,대박세트（오리지널크러스트 L＋치즈오븐스파게티＋콜라 1.25L）/1(명품 오리지널크러스트 선택(슈퍼슈프림 피자L))
433,새벽에시켰는데 너무 맛나게 잘먹었습니다!,"하와이언 피자 L/1,치킨텐더 6개/1"
434,만족합니다.,"하와이언 피자 M/1,페파로니 피자 M/1"
