,리뷰,메뉴
54,토핑도 가득 맛있어요!!!!!,"1.인기세트/1(사이즈 선택(M（2~3인）),피자 선택(매콤불고기),사이드 메뉴 선택(치즈오븐스파게티),음료 선택(코카콜라 L),테두리 변경 추가 선택(리치골드（고구마＋체다） 추가))"
55,제가 생각했던갈릭피자가 아니였지만 그래두 맛있엇어용ㅎㅎ!리뷰서비스도 감사합니다 진짜크림치즈는 최고,"1.인기세트/1(사이즈 선택(M（2~3인）),피자 선택(갈릭),사이드 메뉴 선택(치즈오븐스파게티),음료 선택(칠성사이다 L),테두리 변경 추가 선택(추가 안함))"
56,ㅆㅆㅆㅅㅌㅊ 서비스로 나온 치즈볼 맛있구요 + 1.5점 스프라이트로 교체가능 +1점 방열 및 물 안들어가게 포장 +1점 놓치기 쉬운 부분이지만 일회용 장갑 및 물티슈 +1점 피자맛 엄청 맛있진 않고 시키면 군말 없이 먹는 수준 +3.5 10점 만점 중 8점 다음에도 또 시킬의향 있음,"3.더 크게 XL 피자 세트/1(피자 선택(매콤불고기),사이드 메뉴 선택(치즈오븐스파게티),음료 선택(스프라이트 L),테두리 변경 추가 선택(추가 안함),소스 추가 선택(수제렌치소스 1개 추가,퐁듀치즈 1개 추가))"
57,리뷰약속 했는데 치즈볼 깜빡하고 안 갖다주셨네요 ㅠㅠ 그래도 맛있었어요~! 담엔 치즈볼 보내주세요 ㅠㅠㅋ,"하프 앤 하프 피자 M/1(피자 선택(베이컨체다치즈,콤비네이션),테두리 변경 추가 선택(치즈크러스트 추가),세트 변경 추가 선택(치즈오븐스파게티＋콜라L 추가))"
58,요청사항 안들어주신거빼고 만족이용,"크림치즈 스테이크/1(사이즈 선택(M（2~3인）),테두리 변경 추가 선택(리치골드（고구마＋체다） 추가),세트 변경 추가 선택(추가 안함),음료 추가 선택(코카콜라 L 추가),소스 추가 선택(갈릭디핑소스 2개 추가))"
59,"배달도 빨리오고 피자 진짜 맛있어요 ㅠ 치즈가 대박이고 서비스로 주신 크림치즈볼,,?도 완전 맛있었숩니다!!! 그리고 랜치소스 짱짱!!!","하프 앤 하프 피자 M/1(피자 선택(콤비네이션,수제불고기),테두리 변경 추가 선택(치즈크러스트 추가),세트 변경 추가 선택(추가 안함),소스 추가 선택(수제렌치소스 1개 추가))"
60,여기 엄청 맛있네요. 도우가 쌀이라 쫄깃하고 맛있었어요!!,"하프 앤 하프 피자 M/1(피자 선택(하와이언,콤비네이션),테두리 변경 추가 선택(추가 안함),세트 변경 추가 선택(추가 안함))"
61,쫄깃쫄깃 맛있어요!!!!!,"1.인기세트/1(사이즈 선택(M（2~3인）),피자 선택(매콤불고기),사이드 메뉴 선택(치즈오븐스파게티),음료 선택(코카콜라 L),테두리 변경 추가 선택(리치골드（고구마＋체다） 추가))"
62,"감사합니다 ,,,,,,,,,","하프 앤 하프 피자 L/1(피자 선택(페퍼로니,콤비네이션),테두리 변경 추가 선택(추가 안함),세트 변경 추가 선택(추가 안함)),코카콜라 L/2,카스 350mL/4"
63,잘먹었습니다^^.,"1.인기세트/1(사이즈 선택(L（3~4인）),피자 선택(콤비네이션),사이드 메뉴 선택(치즈오븐스파게티),음료 선택(코카콜라 L),테두리 변경 추가 선택(치즈크러스트 추가))"
64,"피자 맛있네요. 스파게티는 제 취향이 아니었지만, 무난했습니다.","1.인기세트/1(사이즈 선택(M（2~3인）),피자 선택(페퍼로니),사이드 메뉴 선택(치즈오븐스파게티),음료 선택(스프라이트 L),테두리 변경 추가 선택(추가 안함))"
65,이제서야 올리네요 항상 맛나요,"1.인기세트/1(사이즈 선택(M（2~3인）),피자 선택(하와이언),사이드 메뉴 선택(치즈오븐스파게티),음료 선택(코카콜라 L),테두리 변경 추가 선택(치즈크러스트 추가),소스 추가 선택(갈릭디핑소스 2개 추가))"
