,리뷰,메뉴
508,여기서 세번정도 주문했는데 가면 갈수록 맛이 좋아지네요! 배달해주시는 분도 친절하세여. 잘 먹었습니다~,"순살양념치킨/1(맛 선택(매콤한맛),변경 선택(음료 변경 안함))"
509,배달은 좀 늦지만... 역시 지코바♡♡,"순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
510,맛있게 먹었습니다 또 먹을래요,
511,배달이빨라서 좋아요 홓,"순살양념치킨/1(맛 선택(보통맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함))"
512,떡사리 추가 완전 강추요~~ 가장 순한맛인데도 매콤한 맛이 좀 느껴져서 좋았고 치밥의 정석 같은 맛이었어요ㅋㅋㅋㅋ짱짱,"순살양념치킨/1(맛 선택(순한맛),추가 선택(떡사리 추가),변경 선택(펩시 500mL로 변경))"
513,지코바 넘 맛있어요 배달해주시는 분도 짱친절맨~!!,"순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
514,진짜 너무 맛나요 ~~ 할인 받아서 먹으니 더 기분 좋네요,"순살양념치킨/1(맛 선택(보통맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함))"
515,대체적으로 괜찮습니다ㅋㅋ,"양념치킨/1(맛 선택(매콤한맛),변경 선택(음료 변경 안함))"
516,"언제나 믿고 먹는 지코바입니다 순한 맛을 시켰더니 매운 음식 잘 못 먹는 친구들도 만족했어요 다들 너무 맛있게 먹는 모습에 뿌듯했습니다 순살양념은 자신있게 추천할 수 있을 것 같아요 맛있는 만큼 가격이 좀 있고 배달료도 추가되는 게 아쉽지만 워낙 맛있는 지코바니까 어쩔 수 없다고 봅니다 치킨, 그 이상의 세계.","순살양념치킨/1(맛 선택(순한맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함))"
517,매운맛인데 엄청맵진않아요!,"순살양념치킨/1(맛 선택(매콤한맛),변경 선택(음료 변경 안함))"
518,두번째주문! 배달요금은 어플에서 주문시 발생하나요 ㅠ 가게로 하면 저희 동네는 안받으셨는데 그게 좀 아쉽 ㅜㅜ 맵게 요청 드렸는데 넘 맛나게 잘먹엇어요 다음날 먹어도 맛나요 ㅎㅎ 배달해주신분이 친절하셔서 배달이 조금 늦어졌지만 그래도 괜찮았습니다^^ 치밥 최고~! 담엔 배달비 땜에 가게로 해야하나 고민..,"양념치킨/1(맛 선택(매콤한맛),변경 선택(음료 변경 안함)),소주/1"
519,역시 지코바ㅠㅠ 맛있어요,"순살양념치킨/1(맛 선택(순한맛),변경 선택(음료 변경 안함))"
520,믿고먹는 지코바! 굿!,"순살양념치킨/1(맛 선택(매콤한맛),변경 선택(펩시 500mL로 변경))"
521,맛있었어요! 담에또 시켜먹을께요,"순살양념치킨/1(맛 선택(보통맛),변경 선택(펩시 500mL로 변경))"
522,떡도 들어있어서 좋았는데 조금 짜네요,"순살양념치킨/1(맛 선택(매콤한맛),변경 선택(음료 변경 안함))"
523,긴 말이 필요없죠 최고에요ㅠㅠ♡,"순살양념치킨/1(맛 선택(순한맛),변경 선택(음료 변경 안함))"
524,아..어릴적 먹었던 그맛이 아닙니다 바싹 익혀서 기름기 쫙빠진 그것이 아니라 백숙 발라놓은 느낌에 한김식으니 비려서 못먹었네요 치킨도 실패할수있구나 라는 교훈,"순살소금구이/1(변경 선택(음료 변경 안함)),호프 1000cc/1"
525,"동네에 지코바가 생기다니 넘 반가워서 시켰는데 50분 걸린다더니 35분?만에 온거같구요 배달쌤 넘 친절하시고 일단 양많고 맛있어요 떡이 쫀득,,바짝 익혀달랬더니 완벽하네요 담엔 가서 먹겠어요 감사합니다","양념치킨/1(맛 선택(매콤한맛),변경 선택(음료 변경 안함)),무 추가/1"
526,닭이 덜구워져서 비린내나고 물나와서 질척질척,순살소금구이/1(변경 선택(음료 변경 안함))
527,조금먹다찍었지만양많고맛있어요,"양념치킨/1(맛 선택(보통맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함))"
528,지코바 중독입니다 ㅠㅠㅠ,"순살양념치킨/1(맛 선택(보통맛),변경 선택(펩시 500mL로 변경))"
529,맛있었어요 양도 두명이서 다 먹고 밥도 비벼먹고 충분했어요~,"순살양념치킨/1(맛 선택(순한맛),변경 선택(펩시 1.25L로 변경))"
530,햇반을 데워서 가져다 주셔서 정말 편했어요!!,"양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함)),햇반/1"
531,사실...제 취향은 아니라서 다시 먹고 싶진 않아요. 그래도 맛 자체는 좋았습니다. 매운맛도 아주 맵지는 않고 약간 짭조름해요. 치밥엔 최고 중 하나인 듯 합니다. 취향 맞으시는 분들한텐 적극 추천드립미다.,"양념치킨/1(맛 선택(매콤한맛),변경 선택(음료 변경 안함))"
532,자꾸생각나는맛이예여,"순살양념치킨/1(맛 선택(순한맛),변경 선택(음료 변경 안함))"
533,엄청맵게해달라고했더니 진짜맵게해주셔서너무좋았어요!소스색깔이검은색이었어욬ㅋ,"순살양념치킨/1(맛 선택(매콤한맛),변경 선택(음료 변경 안함))"
534,맛있게 잘 먹었습니다,"순살양념치킨/1(맛 선택(순한맛),변경 선택(음료 변경 안함))"
535,최고에요 맛있어요 ㅎㅎ,"순살양념치킨/1(맛 선택(매콤한맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함))"
536,역시 지코바 맛있어요,"양념치킨/1(맛 선택(순한맛),변경 선택(음료 변경 안함))"
537,항상 잘시켜먹고있어요 이번엔 주문미쓰가 있었는데 다음번에는 잘보고 배달부탁드립니다 맛잇어요,"양념치킨/1(맛 선택(매콤한맛),변경 선택(음료 변경 안함))"
538,맛있게 잘 먹었어요!,"양념치킨/1(맛 선택(매콤한맛),변경 선택(음료 변경 안함))"
539,조금 짰는데 치밥하니까 맛있었어용,"순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
540,맛있는데 배달이 너무 느려요 ㅠㅠ,"순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
541,맛있어욘~~~!!!!!,"순살양념치킨/1(맛 선택(보통맛),변경 선택(펩시 500mL로 변경))"
542,혼자 먹기 좋아요 떡도 말랑말랑하고 양념도 맛있음 가격이 비싸긴 해도 순살이 더 맛남,"순살양념치킨/1(맛 선택(순한맛),변경 선택(음료 변경 안함))"
543,다좋은데 살짝 덜 매운듯? 담에 또 먹을게요~,"순살양념치킨/1(맛 선택(매콤한맛),변경 선택(사이다 1.25L로 변경))"
544,정말맜있고.... 배달 친절 모두 만족입니다^^,"순살양념치킨/1(맛 선택(보통맛),추가 선택(떡사리 추가),변경 선택(펩시 1.25L로 변경)),무 추가/1"
545,보통맛도 매울줄알고햇는데 전혀안매워서 담엔더매운맛시켜야겟어요 그리고떡사리는괜히더추가해서 너무떡이많았어여ㅡㅜ,"순살양념치킨/1(맛 선택(보통맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함))"
546,맛있어요 계속 생각남....순한맛이제일맛있는거같아여,"순살양념치킨/1(맛 선택(순한맛),변경 선택(음료 변경 안함))"
547,맛있어요 치밥에 제격,"순살양념치킨/1(맛 선택(순한맛),변경 선택(음료 변경 안함))"
548,먹을만해영 배달은 어쩔수없나봐요 ㅠㅠ 한시간훌쩍넘겨버리기,"순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
549,배달 다 식어서 받았어요. 저희 집 말고 다른데 가져다주셨거든요.. 제가 잘못 배달된 곳에 직접 옷 입고 나가서 가져다 먹었습니다. 대가를 바라는건 아니지만 첫 주문인데 기분이 안 좋아요,"순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
550,지코바가 동네에 생겨서 시켜먹어봤는데 역시나 맛은 최고 ㅎㅎ 자주시켜먹을게용,"순살양념치킨/1(맛 선택(매콤한맛),변경 선택(펩시 500mL로 변경))"
551,배달은 좀 늦었지만 맛있게 먹었어요!,"양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
552,생각한 맛과는 좀 달랐지만 빠른 배달에 깔끔해서 좋았어용!,"순살양념치킨/1(맛 선택(순한맛),변경 선택(음료 변경 안함))"
553,매운맛도 심하게 매운 맛은 아니라 좋았습니다. 소스가 넉넉해서 밥이랑 먹기 좋을 것 같네요.,"순살양념치킨/1(맛 선택(매콤한맛),변경 선택(사이다 500mL로 변경))"
554,앞으로 자주 시켜먹을게요 (♡'-'♡),"순살양념치킨/1(맛 선택(순한맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함))"
555,소문만 듣다가 먹어봤어요 ! 맛있네요~,"순살양념치킨/1(맛 선택(매콤한맛),추가 선택(떡사리 추가),변경 선택(사이다 1.25L로 변경))"
